Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price_INR_Lakhs,Mileage_km_kg,Power_bhp,Car_Age
Mumbai,23000,Diesel,Manual,First,5,495000.0,21.14,103.52,6
Hyderabad,80999,Diesel,Automatic,First,7,1440000.0,16.0,140.0,3
Chennai,82000,Diesel,Manual,First,5,295000.0,20.0,68.05,7
Coimbatore,68557,Diesel,Manual,First,7,814000.0,15.96,62.1,2
Hyderabad,34000,Diesel,Manual,First,5,844999.9999999999,20.64,108.5,3
Pune,77000,Diesel,Manual,First,8,1250000.0,12.99,100.0,4
Mumbai,48000,Diesel,Manual,First,7,650000.0,15.1,140.0,7
Coimbatore,28232,Petrol,Manual,Second,5,772000.0,15.8,110.0,4
Chennai,110000,Diesel,Automatic,First,5,800000.0,16.96,138.1,8
Chennai,120000,Diesel,Manual,Second,7,300000.0,13.93,138.0,10
Mumbai,49000,Diesel,Automatic,First,4,2900000.0,8.2,245.0,6
Kolkata,22000,Petrol,Manual,First,5,411000.00000000006,16.47,74.0,5
Coimbatore,14925,Petrol,Manual,First,5,537000.0,18.5,82.9,4
Mumbai,75000,Diesel,Manual,First,7,655000.0,20.77,88.8,6
Chennai,23000,Petrol,Manual,First,5,700000.0,17.4,117.3,4
Mumbai,57000,Petrol,Manual,First,5,548000.0,17.0,118.0,5
Kochi,76718,Diesel,Automatic,First,5,651000.0,16.96,138.03,6
Pune,138000,Diesel,Manual,First,5,515000.00000000006,25.8,98.6,3
Hyderabad,140000,Diesel,Manual,Second,7,900000.0,15.1,140.0,6
Mumbai,110000,Petrol,Automatic,Second,5,275000.0,14.53,138.1,11
Bangalore,73000,Diesel,Automatic,First,5,1250000.0,22.69,190.0,7
Kochi,63423,Diesel,Manual,First,5,769000.0,23.0,98.96,2
Kochi,62132,Petrol,Manual,First,5,457000.0,18.5,82.85,6
Mumbai,51000,Petrol,Automatic,First,5,450000.0,16.8,118.0,6
Hyderabad,75000,Diesel,Manual,First,5,490000.00000000006,23.2,73.94,4
Kolkata,55410,Petrol,Manual,First,5,165000.0,19.81,68.05,11
Mumbai,41000,Petrol,Manual,First,5,325000.0,18.2,82.4,4
Chennai,45000,Diesel,Manual,First,5,625000.0,22.32,126.32,7
Kochi,53322,Petrol,Manual,First,5,1213000.0,15.8,121.3,1
Jaipur,48000,Petrol,Manual,First,5,325000.0,18.2,82.4,6
Hyderabad,72000,Diesel,Automatic,First,5,2900000.0,14.16,174.3,6
Kochi,50266,Petrol,Manual,First,5,553000.0,17.0,118.0,6
Hyderabad,21800,Petrol,Manual,First,5,875000.0,17.0,121.36,2
Bangalore,45000,Diesel,Automatic,Second,7,3790000.0,12.07,241.4,5
Delhi,62000,Petrol,Manual,First,5,240000.0,20.36,78.9,9
Chennai,41681,Petrol,Manual,First,5,455000.0,17.0,80.0,5
Delhi,69313,Petrol,Manual,Second,5,265000.0,17.5,85.8,8
Pune,49000,Diesel,Manual,Second,5,160000.0,25.0,69.0,2
Coimbatore,40471,Diesel,Automatic,Second,5,2572000.0,16.2,235.0,7
Ahmedabad,60000,Diesel,Manual,First,5,415000.00000000006,22.9,74.0,6
Jaipur,1001,Petrol,Manual,First,5,723000.0,19.0,94.68,1
Bangalore,38000,Petrol,Manual,Second,5,260000.0,13.9,103.2,11
Mumbai,66000,Diesel,Automatic,Second,5,725000.0,16.07,181.0,11
Kochi,33901,Diesel,Manual,First,8,1429000.0,12.8,102.0,2
Hyderabad,57000,Diesel,Automatic,Second,5,1725000.0,14.94,204.0,8
Pune,170000,Diesel,Manual,First,5,750000.0,22.54,126.2,6
Hyderabad,60000,Diesel,Manual,First,5,435000.0,23.2,73.94,5
Pune,85000,Diesel,Manual,First,5,890000.0,24.3,88.5,3
Kolkata,146000,Petrol,Manual,Second,5,350000.0,19.1,82.0,3
Kolkata,56002,Diesel,Manual,First,5,610000.0,26.0,98.6,5
Mumbai,8554,Petrol,Manual,First,5,320000.0,25.17,53.3,3
Jaipur,62322,Diesel,Manual,First,5,490000.00000000006,23.59,67.06,5
Kochi,37929,Petrol,Manual,First,5,369000.0,24.07,67.1,4
Chennai,5400,Petrol,Manual,First,5,398000.0,23.84,84.0,3
Kolkata,60000,Diesel,Manual,First,5,295000.0,21.9,90.0,6
Kochi,55730,Diesel,Automatic,First,5,1521000.0,16.55,147.51,5
Hyderabad,62000,Diesel,Manual,First,5,630000.0,28.4,74.0,4
Kochi,14576,Petrol,Manual,First,5,669000.0,17.0,73.75,2
Mumbai,17000,Petrol,Automatic,First,7,950000.0,16.0,117.3,2
Mumbai,28000,Petrol,Manual,First,5,265000.0,17.0,80.0,10
Ahmedabad,58200,Diesel,Manual,First,7,750000.0,14.66,194.3,7
Kochi,12278,Petrol,Automatic,First,5,563000.0,23.1,67.04,1
Coimbatore,17665,Petrol,Manual,First,5,1178000.0,15.8,121.3,1
Hyderabad,200000,Diesel,Manual,Second,5,85000.0,17.88,52.8,15
Mumbai,55893,Petrol,Manual,First,5,335000.0,15.04,103.6,8
Kochi,60586,Petrol,Manual,First,5,411000.00000000006,23.1,67.04,4
Ahmedabad,13500,Diesel,Automatic,First,5,2551000.0,17.9,136.0,4
Jaipur,30000,Petrol,Manual,First,5,310000.0,22.74,47.3,2
Delhi,12000,Diesel,Automatic,First,7,3350000.0,10.91,197.0,1
Kolkata,65000,Petrol,Manual,First,5,480000.0,17.57,88.7,2
Kolkata,38000,Petrol,Manual,First,5,349000.0,16.09,103.5,5
Mumbai,25000,Petrol,Manual,Second,7,515000.00000000006,17.5,91.1,7
Mumbai,100000,Diesel,Automatic,First,5,1441000.0,14.0,224.0,8
Mumbai,13710,Petrol,Manual,First,5,475000.0,16.2,74.0,5
Jaipur,100000,Diesel,Automatic,First,7,1900000.0,12.55,168.5,4
Hyderabad,17000,Petrol,Manual,First,5,490000.00000000006,23.1,67.04,2
Chennai,89000,Diesel,Automatic,Second,4,630000.0,16.07,181.0,11
Jaipur,100173,Petrol,Manual,Second,5,240000.0,16.9,100.0,13
Pune,97000,Petrol,Manual,First,5,300000.0,13.17,114.0,10
Delhi,40190,Petrol,Manual,First,5,425000.0,18.06,74.93,3
Hyderabad,29647,Diesel,Manual,First,5,630000.0,20.14,88.0,3
Kochi,43639,Petrol,Manual,First,5,815000.0,21.1,100.0,1
Kochi,37333,Petrol,Manual,First,5,322000.0,20.36,78.9,7
Kochi,48407,Petrol,Manual,First,5,765000.0,18.6,81.83,1
Delhi,25000,Petrol,Automatic,First,2,3000000.0,10.37,306.0,8
Pune,72400,Petrol,Manual,Second,5,230000.0,20.36,78.9,9
Delhi,18000,Petrol,Automatic,First,4,2200000.0,13.6,181.0,7
Pune,65167,Petrol,Manual,First,5,328000.0,19.4,86.8,7
Kochi,25418,Petrol,Manual,First,5,709000.0,20.73,91.2,3
Coimbatore,38995,Diesel,Manual,First,5,646000.0,19.3,73.9,6
Chennai,60000,Diesel,Manual,First,5,400000.0,22.07,73.9,7
Delhi,72000,Diesel,Automatic,First,5,1100000.0,17.05,184.0,8
Coimbatore,31075,Diesel,Automatic,Second,7,4979000.0,12.07,241.4,3
Kolkata,4311,Diesel,Manual,First,5,480000.0,25.83,99.0,4
Bangalore,21000,Diesel,Automatic,First,5,3500000.0,21.76,190.0,2
Bangalore,54000,Diesel,Automatic,First,5,2199000.0,14.0,224.0,8
Mumbai,50000,Petrol,Manual,Second,5,110000.0,17.3,64.0,12
Delhi,13000,Petrol,Manual,First,5,660000.0,21.4,83.1,1
Pune,74000,Petrol,Manual,First,5,450000.0,22.0,81.8,6
Pune,75000,Petrol,Manual,Second,5,100000.0,14.7,76.0,10
Chennai,25000,Diesel,Manual,First,5,690000.0,20.14,88.0,2
Hyderabad,139000,Diesel,Automatic,First,5,1675000.0,0.0,115.0,7
Mumbai,52000,Diesel,Automatic,First,5,2549000.0,14.16,174.3,4
Chennai,20000,Diesel,Automatic,First,5,3550000.0,18.53,187.74,4
Kochi,32663,Diesel,Manual,First,5,628000.0,24.0,73.97,1
Delhi,76777,Diesel,Manual,Second,8,488000.0,12.05,120.0,7
Hyderabad,100303,Diesel,Manual,First,5,370000.0,22.95,74.0,3
Kochi,43993,Petrol,Manual,First,5,345000.0,21.1,55.2,4
Kochi,72118,Diesel,Manual,First,8,1023000.0,15.4,120.0,3
Bangalore,83000,Petrol,Automatic,Second,5,650000.0,11.1,142.0,9
Mumbai,7523,Petrol,Manual,First,5,615000.0,16.2,74.0,3
Mumbai,34670,Petrol,Manual,First,7,290000.0,15.1,73.0,5
Ahmedabad,30000,Diesel,Manual,First,5,550000.0,24.0,70.0,3
Chennai,17000,Diesel,Automatic,First,7,3100000.0,10.91,197.0,2
Delhi,59261,Diesel,Manual,First,5,425000.0,24.0,73.97,4
Kochi,65210,Diesel,Manual,First,5,548000.0,22.9,74.0,3
Bangalore,19000,Petrol,Manual,First,5,725000.0,18.6,81.83,3
Hyderabad,50000,Petrol,Manual,First,5,300000.0,17.5,85.8,7
Hyderabad,47000,Diesel,Automatic,First,5,2950000.0,22.69,190.0,4
Mumbai,75000,Petrol,Manual,Second,5,149000.0,17.7,78.0,12
Pune,54534,Petrol,Automatic,First,5,365000.0,16.95,78.9,6
Ahmedabad,13000,Diesel,Manual,First,5,1090000.0,23.0,98.96,1
Bangalore,48808,Petrol,Manual,First,5,430000.0,23.1,67.04,4
Pune,63001,Diesel,Manual,Second,7,611000.0,20.77,88.76,7
Hyderabad,64771,Diesel,Manual,First,8,1550000.0,12.8,102.0,4
Mumbai,34634,Petrol,Manual,First,5,690000.0,17.8,117.3,3
Bangalore,69242,Petrol,Manual,First,5,469000.00000000006,19.1,85.8,7
Kochi,33292,Petrol,Manual,First,5,319000.0,18.5,85.8,8
Pune,55000,Petrol,Automatic,Second,5,375000.0,15.0,98.6,7
Pune,1000,Petrol,Manual,First,5,860000.0,17.19,81.86,0
Chennai,80000,Petrol,Manual,Second,5,385000.0,17.0,118.0,8
Coimbatore,65003,Diesel,Automatic,First,5,6783000.0,13.6,382.0,3
Coimbatore,16573,Petrol,Manual,First,5,931000.0,17.8,86.7,0
Pune,152633,Petrol,Automatic,First,5,300000.0,12.9,130.0,11
Bangalore,53000,Petrol,Manual,First,5,550000.0,18.6,81.83,4
Hyderabad,50129,Diesel,Manual,First,5,1330000.0,19.67,126.2,2
Hyderabad,63716,Diesel,Automatic,First,5,2300000.0,15.73,174.33,6
Mumbai,11000,Petrol,Manual,First,5,335000.0,24.7,47.3,1
Chennai,115000,Diesel,Automatic,Third,5,1000000.0,15.06,177.0,7
Delhi,63265,Petrol,Manual,First,5,295000.0,20.36,78.9,6
Pune,20000,Diesel,Manual,First,5,675000.0,21.66,108.62,3
Pune,79000,Petrol,Manual,Third,5,244000.0,16.47,73.9,9
Mumbai,41000,Petrol,Manual,First,5,585000.0,20.73,91.1,4
Kochi,26323,Petrol,Automatic,First,5,740000.0,17.21,103.5,4
Pune,76000,Diesel,Manual,First,5,380000.0,24.4,71.0,3
Hyderabad,69972,Petrol,Manual,First,5,380000.0,13.5,130.0,11
Kolkata,69000,Petrol,Manual,First,5,270000.0,17.7,78.0,11
Jaipur,65000,Diesel,Manual,First,7,721000.0,15.96,62.1,3
Hyderabad,29512,Petrol,Manual,First,5,790000.0,17.4,117.3,3
Kolkata,51000,Diesel,Manual,First,5,420000.0,25.4,73.97,2
Mumbai,58003,Diesel,Manual,First,5,575000.0,19.01,108.45,5
Hyderabad,56500,Petrol,Automatic,First,5,345000.0,16.98,66.1,6
Bangalore,29063,Diesel,Automatic,First,5,2575000.0,17.11,174.33,5
Coimbatore,46811,Diesel,Manual,First,7,1659000.0,16.0,140.0,1
Coimbatore,31897,Petrol,Manual,First,5,469000.00000000006,18.06,74.96,5
Mumbai,52100,Diesel,Automatic,Second,5,750000.0,13.2,170.0,10
Hyderabad,73000,Diesel,Manual,First,7,1650000.0,13.68,147.8,3
Kolkata,31423,Petrol,Manual,First,5,199000.0,17.0,118.0,10
Chennai,75180,Diesel,Manual,First,5,525000.0,22.9,74.0,5
Mumbai,75000,Diesel,Manual,Second,5,540000.0,19.64,108.45,6
Mumbai,15000,Petrol,Manual,First,5,390000.0,16.47,74.0,5
Mumbai,12000,Petrol,Manual,First,5,580000.0,17.19,81.86,4
Pune,32000,Diesel,Automatic,First,5,3050000.0,18.12,190.0,5
Hyderabad,44504,Diesel,Manual,First,5,560000.0,23.4,74.0,2
Ahmedabad,66000,Diesel,Automatic,First,5,2300000.0,0.0,165.0,7
Jaipur,39437,Diesel,Manual,First,5,515000.00000000006,28.4,74.0,4
Coimbatore,36931,Diesel,Automatic,First,5,948000.0,19.08,126.2,2
Bangalore,17800,Petrol,Automatic,Second,4,238000.0,21.9,37.48,3
Hyderabad,71346,Petrol,Manual,First,5,380000.0,17.5,85.8,10
Delhi,45000,Petrol,Manual,Second,5,550000.0,18.6,81.83,4
Hyderabad,85155,Petrol,Manual,First,5,355000.0,17.0,80.0,9
Mumbai,48823,Petrol,Manual,First,5,635000.0,20.73,91.1,4
Delhi,37000,Diesel,Automatic,First,5,3600000.0,12.7,187.7,4
Hyderabad,92000,Diesel,Manual,Second,5,110000.0,16.1,70.0,14
Mumbai,36000,Petrol,Manual,First,5,370000.0,17.57,88.7,5
Delhi,24569,Diesel,Manual,First,7,1350000.0,16.0,140.0,3
Mumbai,95000,Petrol,Automatic,Third,5,285000.0,11.7,177.6,11
Coimbatore,25811,Petrol,Manual,Second,4,213000.0,25.4,37.5,4
Ahmedabad,65000,Diesel,Manual,First,5,775000.0,22.7,126.2,4
Chennai,100400,Diesel,Manual,First,5,285000.0,25.0,69.0,2
Jaipur,76414,Diesel,Manual,First,5,495000.0,25.8,98.6,5
Kochi,82103,Diesel,Manual,First,7,620000.0,15.1,140.0,7
Pune,98000,Diesel,Automatic,First,5,1750000.0,18.56,190.0,6
Pune,45252,Petrol,Manual,First,5,225000.0,18.9,81.86,9
Delhi,10300,Petrol,Manual,First,5,675000.0,21.4,83.1,2
Kochi,42024,Diesel,Automatic,First,5,973000.0,19.08,126.2,3
Kochi,51236,Diesel,Manual,First,7,849000.0,25.47,88.5,1
Mumbai,52000,Petrol,Automatic,First,4,2500000.0,13.6,181.0,6
Coimbatore,42894,Diesel,Manual,First,5,559000.0,23.2,73.94,4
Mumbai,68000,Diesel,Automatic,First,5,480000.0,15.6,106.0,8
Delhi,69000,Diesel,Manual,First,5,545000.0,22.7,89.84,5
Pune,10000,Petrol,Manual,First,5,650000.0,18.6,81.83,2
Chennai,16000,Petrol,Manual,First,5,435000.0,19.4,86.8,4
Kolkata,46992,Diesel,Manual,First,5,375000.0,25.8,98.6,6
Pune,170000,Diesel,Automatic,Third,5,1200000.0,18.48,177.0,9
Delhi,58000,Diesel,Automatic,First,7,3200000.0,12.07,241.4,5
Jaipur,50000,Diesel,Manual,Second,5,400000.0,24.0,70.0,4
Kolkata,39010,Diesel,Manual,First,5,260000.0,23.08,63.1,8
Jaipur,26946,Petrol,Manual,First,5,445000.0,18.9,82.0,3
Pune,28700,Petrol,Manual,First,5,260000.0,21.1,55.2,4
Chennai,60000,Petrol,Automatic,First,5,1600000.0,11.74,186.0,8
Delhi,38999,Diesel,Automatic,First,5,3250000.0,12.7,187.7,5
Mumbai,39000,Diesel,Automatic,First,7,1385000.0,11.18,184.0,3
Coimbatore,7784,Petrol,Manual,First,5,876000.0,20.73,91.1,1
Kochi,45710,Petrol,Automatic,First,7,2368000.0,11.8,272.0,5
Chennai,42000,Petrol,Automatic,First,5,550000.0,22.0,81.8,2
Coimbatore,75995,Diesel,Automatic,Second,5,6581000.0,11.49,335.3,6
Kolkata,57000,Diesel,Manual,First,5,499000.0,19.01,108.45,6
Chennai,85350,Diesel,Manual,Second,5,570000.0,22.32,126.32,6
Coimbatore,82725,Petrol,Automatic,First,5,1199000.0,14.28,138.03,3
Mumbai,19000,Diesel,Automatic,Second,5,2999000.0,21.76,190.0,3
Chennai,13900,Petrol,Manual,First,5,950000.0,18.88,110.4,1
Hyderabad,108000,Diesel,Manual,First,5,550000.0,25.2,74.0,5
Bangalore,36000,Diesel,Automatic,First,7,2300000.0,11.72,194.3,3
Hyderabad,62188,Diesel,Manual,First,5,295000.0,17.2,53.5,6
Kochi,58397,Diesel,Manual,First,5,490000.00000000006,24.0,70.0,4
Delhi,30000,Petrol,Automatic,First,5,425000.0,22.5,67.0,3
Kochi,29907,Diesel,Manual,First,7,1636000.0,16.0,140.0,1
Kolkata,46000,Diesel,Automatic,First,5,995000.0,16.55,147.51,10
Bangalore,65000,Diesel,Manual,First,5,550000.0,20.54,103.6,7
Delhi,22000,Diesel,Manual,First,5,825000.0,24.3,88.5,3
Chennai,99024,Petrol,Manual,First,5,95000.0,17.3,60.0,17
Kochi,34952,Petrol,Manual,First,5,401000.0,19.81,68.05,3
Kochi,13913,Petrol,Manual,First,5,819999.9999999999,17.5,88.7,0
Chennai,71000,Diesel,Manual,Second,5,620000.0,25.1,98.6,5
Chennai,97000,Diesel,Automatic,First,7,1675000.0,11.5,169.0,7
Delhi,21000,Diesel,Automatic,First,7,1650000.0,16.0,140.0,2
Kolkata,110438,Diesel,Manual,First,5,350000.0,20.0,68.05,7
Coimbatore,66507,Petrol,Automatic,Second,5,543000.0,19.0,88.7,2
Coimbatore,54650,Diesel,Automatic,First,7,3035000.0,10.91,197.0,2
Hyderabad,32000,Petrol,Automatic,First,5,799000.0,17.97,99.6,5
Coimbatore,75378,Diesel,Manual,First,5,359000.0,18.7,66.0,8
Chennai,82697,Diesel,Manual,First,5,190000.0,25.44,57.6,7
Chennai,135000,Petrol,Automatic,First,5,470000.0,12.1,164.7,10
Chennai,149000,Diesel,Manual,First,5,725000.0,19.01,108.45,7
Kochi,26212,Diesel,Automatic,First,5,2446000.0,17.9,136.0,3
Pune,23500,Petrol,Manual,Second,5,390000.0,17.57,88.7,5
Coimbatore,56127,Petrol,Manual,First,5,515000.00000000006,18.5,80.0,6
Mumbai,26000,Petrol,Automatic,First,5,365000.0,21.5,81.8,4
Kolkata,26000,Diesel,Manual,First,5,500000.0,25.4,73.97,3
Kolkata,42000,Petrol,Manual,First,5,230000.0,17.0,118.0,10
Pune,130000,Petrol,Manual,Second,5,75000.0,13.2,94.0,18
Kochi,137148,Petrol,Manual,Second,5,185000.0,13.9,103.2,10
Kolkata,114703,Petrol,Manual,First,5,180000.0,15.6,70.0,9
Kochi,97439,Diesel,Manual,First,5,441000.0,25.8,98.6,5
Chennai,40000,Petrol,Manual,First,5,200000.0,18.9,67.1,13
Bangalore,28000,Diesel,Automatic,First,5,3175000.0,13.0,258.0,5
Bangalore,37500,Diesel,Automatic,First,5,3200000.0,17.68,174.33,4
Hyderabad,37000,Diesel,Automatic,First,5,2100000.0,13.5,282.0,9
Ahmedabad,83000,Diesel,Manual,First,5,275000.0,19.3,73.9,9
Coimbatore,79012,Petrol,Manual,First,5,264000.0,13.4,125.0,14
Kochi,27395,Diesel,Manual,First,7,1419000.0,15.4,120.0,1
Jaipur,35362,Petrol,Manual,First,5,385000.0,22.5,67.04,2
Delhi,117000,Diesel,Manual,First,7,1550000.0,13.0,168.5,5
Mumbai,23000,Petrol,Manual,First,5,190000.0,18.2,64.0,9
Kochi,59508,Petrol,Manual,First,4,126000.0,25.4,37.48,5
Chennai,69000,Petrol,Manual,Second,5,240000.0,18.5,80.0,10
Bangalore,58000,Diesel,Automatic,First,5,1150000.0,22.69,190.0,9
Jaipur,88511,Diesel,Manual,First,7,825000.0,16.0,140.0,5
Pune,66000,Petrol,Manual,First,5,275000.0,15.8,105.0,8
Delhi,65000,Petrol,Manual,Second,5,140000.0,17.5,70.0,10
Coimbatore,30676,Petrol,Manual,First,4,290000.0,25.4,37.5,4
Chennai,76000,Diesel,Manual,First,5,240000.0,20.0,68.0,8
Pune,23627,Petrol,Automatic,First,5,475000.0,14.8,105.0,6
Kochi,52827,Diesel,Automatic,First,5,4476000.0,12.7,187.7,1
Kochi,64465,Diesel,Manual,First,5,622000.0,26.0,98.6,4
Chennai,14000,Petrol,Automatic,First,5,450000.0,22.5,67.0,1
Mumbai,26000,Petrol,Manual,First,5,425000.0,18.9,82.0,4
Hyderabad,78203,Diesel,Automatic,First,4,550000.0,18.1,147.9,8
Mumbai,27000,Diesel,Manual,First,5,695000.0,22.54,88.73,2
Coimbatore,31919,Petrol,Automatic,First,5,456000.0,24.07,67.1,1
Coimbatore,47392,Diesel,Manual,First,5,1382000.0,20.5,126.2,3
Mumbai,17362,Petrol,Manual,First,5,565000.0,18.0,86.7,3
Kochi,49716,Diesel,Manual,First,5,620000.0,21.19,88.73,3
Delhi,48000,Petrol,Manual,First,5,325000.0,23.1,67.04,5
Kolkata,46000,Diesel,Automatic,First,5,850000.0,16.55,147.51,10
Bangalore,79000,Diesel,Manual,First,5,725000.0,24.8,88.7,3
Pune,57000,Diesel,Manual,First,5,461000.00000000006,21.8,78.0,6
Delhi,29754,Petrol,Manual,First,5,530000.0,16.2,74.0,3
Ahmedabad,50123,Diesel,Manual,First,5,190000.0,17.0,70.0,7
Kochi,57184,Petrol,Manual,First,5,309000.0,20.36,78.9,7
Mumbai,75000,Diesel,Automatic,Second,5,950000.0,16.46,258.0,12
Mumbai,26000,Diesel,Automatic,First,5,1265000.0,17.01,126.2,4
Delhi,22129,Petrol,Manual,First,5,425000.0,18.9,82.0,3
Hyderabad,127887,Diesel,Manual,First,5,295000.0,21.1,73.9,8
Hyderabad,92000,Diesel,Manual,First,8,345000.0,10.5,120.0,13
Hyderabad,60634,Petrol,Manual,First,5,330000.0,19.81,68.05,8
Hyderabad,90000,Diesel,Manual,First,7,800000.0,14.0,138.1,5
Kolkata,59000,Petrol,Manual,First,5,271000.0,13.5,130.0,10
Hyderabad,59293,Petrol,Manual,First,5,270000.0,18.2,67.1,7
Mumbai,80753,Diesel,Manual,Second,5,450000.0,23.4,74.0,7
Delhi,40000,Diesel,Manual,Second,7,1875000.0,13.0,168.5,4
Pune,103000,Diesel,Manual,Second,5,525000.0,28.4,74.0,5
Hyderabad,72389,LPG,Manual,First,5,320000.0,26.2,58.2,7
Pune,48000,Diesel,Manual,First,5,600000.0,28.4,73.75,2
Kolkata,41000,Petrol,Manual,First,5,314000.0,18.9,82.0,5
Jaipur,26000,Petrol,Manual,First,5,255000.0,25.17,53.3,3
Jaipur,30000,Petrol,Manual,Second,5,230000.0,15.64,64.08,7
Hyderabad,74624,Diesel,Manual,First,5,565000.0,20.0,68.05,5
Kochi,47877,Diesel,Automatic,First,5,4822000.0,15.15,240.0,4
Jaipur,35000,Petrol,Manual,First,5,300000.0,24.07,67.1,3
Ahmedabad,52123,Diesel,Manual,First,5,750000.0,20.34,103.2,4
Bangalore,90000,Diesel,Manual,First,8,260000.0,10.5,120.0,14
Mumbai,1400,Diesel,Automatic,First,5,6125000.0,18.56,190.0,1
Chennai,122000,Petrol,Manual,Second,5,350000.0,17.0,118.0,10
Kochi,21110,Petrol,Automatic,First,4,2895000.0,17.44,189.08,3
Pune,78000,Diesel,Automatic,First,6,1500000.0,13.5,175.56,4
Jaipur,72000,Diesel,Manual,First,5,425000.0,19.3,73.9,7
Hyderabad,48000,Petrol,Automatic,First,4,5900000.0,8.6,552.0,13
Pune,43486,Diesel,Manual,First,7,660000.0,20.77,88.76,6
Hyderabad,199000,Diesel,Manual,Second,7,520000.0,12.8,102.0,12
Chennai,34000,Petrol,Manual,First,5,1000000.0,11.7,178.0,9
Bangalore,37944,Diesel,Automatic,First,5,3500000.0,14.84,167.62,3
Mumbai,30000,Diesel,Manual,First,5,875000.0,22.7,89.84,2
Coimbatore,64005,Petrol,Manual,First,5,457000.0,17.71,78.9,4
Delhi,62000,Petrol,Manual,First,5,250000.0,20.36,78.9,7
Kochi,59885,Diesel,Automatic,First,5,2011000.0,12.39,147.51,5
Hyderabad,144471,Diesel,Manual,First,8,780000.0,12.8,102.0,8
Coimbatore,63991,Petrol,Manual,First,5,361000.0,18.5,80.0,8
Mumbai,34895,Petrol,Automatic,First,5,460000.0,19.15,75.94,4
Ahmedabad,97003,Diesel,Automatic,First,5,8500000.0,15.87,308.43,4
Kolkata,45000,Petrol,Automatic,First,5,525000.0,16.8,118.0,4
Delhi,45000,Diesel,Manual,Second,5,330000.0,25.8,98.6,6
Bangalore,100000,Diesel,Manual,Second,7,1775000.0,11.5,171.0,6
Delhi,70000,Diesel,Automatic,First,5,3500000.0,12.97,187.7,3
Coimbatore,37023,Diesel,Manual,First,5,1339000.0,19.67,126.2,3
Chennai,81000,Diesel,Manual,First,5,250000.0,25.44,56.3,7
Kochi,20789,Diesel,Automatic,First,7,1836000.0,11.36,171.5,2
Jaipur,68310,Diesel,Manual,First,5,595000.0,23.4,74.0,4
Mumbai,47250,Diesel,Manual,Second,5,1100000.0,19.67,126.2,4
Delhi,47000,Diesel,Automatic,Second,5,6475000.0,12.65,255.0,5
Hyderabad,128000,Diesel,Manual,First,5,630000.0,25.8,98.6,2
Kochi,17702,Petrol,Manual,First,5,1194000.0,15.29,121.3,2
Mumbai,34987,Petrol,Automatic,First,5,595000.0,18.19,103.5,5
Ahmedabad,37000,Diesel,Manual,First,5,1100000.0,26.0,98.6,2
Coimbatore,38271,Petrol,Manual,First,5,1253000.0,15.29,121.3,2
Bangalore,32510,Diesel,Manual,Second,5,375000.0,20.0,68.0,7
Pune,88000,Diesel,Automatic,First,5,2700000.0,14.69,258.0,5
Pune,116000,Diesel,Manual,First,6,995000.0,10.5,107.2,7
Jaipur,156000,Diesel,Manual,First,5,420000.0,19.87,83.8,6
Delhi,75319,Petrol,Manual,Second,5,200000.0,21.1,85.8,9
Kolkata,28000,Petrol,Manual,First,5,325000.0,18.9,82.0,6
Bangalore,16500,Diesel,Automatic,First,5,3400000.0,17.9,136.0,2
Coimbatore,75637,Diesel,Automatic,First,5,3037000.0,22.48,190.0,3
Kochi,32854,Petrol,Automatic,First,5,1260000.0,13.0,121.3,1
Kochi,6568,Petrol,Manual,First,5,509000.0,25.17,53.3,0
Bangalore,30000,Diesel,Automatic,First,5,2450000.0,14.94,241.4,5
Kochi,17804,Diesel,Manual,Second,5,797000.0,28.09,88.5,1
Delhi,69768,Petrol,Manual,First,5,290000.0,16.0,90.0,8
Kochi,62404,Diesel,Automatic,First,5,2133000.0,22.69,190.0,3
Bangalore,97000,Diesel,Automatic,Second,5,650000.0,19.08,126.32,7
Coimbatore,55687,Diesel,Manual,First,5,1215000.0,21.38,88.7,3
Kolkata,17000,Petrol,Manual,First,5,425000.0,15.04,103.2,5
Coimbatore,34232,Diesel,Automatic,First,5,3584000.0000000005,21.76,190.0,2
Chennai,135000,Petrol,Automatic,Third,5,300000.0,14.4,152.0,15
Chennai,80000,Diesel,Manual,First,5,675000.0,19.72,108.45,7
Bangalore,31045,Petrol,Manual,Second,5,565000.0,18.6,81.83,5
Pune,58000,Diesel,Automatic,Second,5,750000.0,16.96,138.03,6
Kochi,35480,Diesel,Manual,First,5,1334000.0,19.67,126.2,1
Hyderabad,62287,Diesel,Manual,First,5,790000.0,28.09,88.5,3
Coimbatore,46162,Diesel,Manual,First,5,698000.0,22.54,88.73,4
Mumbai,9200,Petrol,Manual,First,5,575000.0,17.01,121.3,5
Kolkata,55339,Diesel,Manual,First,5,265000.0,22.07,73.9,7
Kolkata,55476,Diesel,Manual,First,5,249000.00000000003,22.07,73.9,8
Pune,68553,Petrol,Manual,Second,5,150000.0,15.0,104.68,12
Kochi,67376,Diesel,Manual,First,7,650000.0,24.5,98.6,3
Hyderabad,42000,Diesel,Manual,First,5,800000.0,19.64,108.45,6
Coimbatore,28069,Diesel,Automatic,First,7,3085000.0,12.9,174.5,0
Kochi,93144,Diesel,Automatic,First,5,1714999.9999999998,14.7,181.0,5
